"Date 
Issued",Project ID,Cooperative/ Aggregate ID,"Project 
Name",Project Developer,Project Owner,Project Type,Protocol Version,ARB Eligible,CORSIA Eligible,Vintage,"Issuance 
Year",Total Offset Credits Issued,Offset Credits Currently in Reserve Buffer Pool,Offset Credits Intended for ARB Buffer Pool,Offset Credits Converted to VCUs,Canceled for ARB Compliance,Canceled,Project Site Location,Project Site State,Project Site Country,Additional Certification(s),Verification Body,Project Website
6/19/12,CAR946,,EOS-CAR2012 Domestic,EOS Climate Inc.,EOS Climate Inc.,Ozone Depleting Substances - U.S.,Version 1.0,Yes,No,2012,2012,106193,,,,106193,,El Dorado,ARKANSAS,US,,NSF Certification LLC,www.eosclimate.com
5/24/12,CAR946,,EOS-CAR2012 Domestic,EOS Climate Inc.,EOS Climate Inc.,Ozone Depleting Substances - U.S.,Version 1.0,Yes,No,2012,2012,26314,,,,26314,,El Dorado,ARKANSAS,US,,NSF Certification LLC,www.eosclimate.com
3/28/12,CAR946,,EOS-CAR2012 Domestic,EOS Climate Inc.,EOS Climate Inc.,Ozone Depleting Substances - U.S.,Version 1.0,Yes,No,2012,2012,81758,,,,81758,,El Dorado,ARKANSAS,US,,NSF Certification LLC,www.eosclimate.com
3/18/12,CAR946,,EOS-CAR2012 Domestic,EOS Climate Inc.,EOS Climate Inc.,Ozone Depleting Substances - U.S.,Version 1.0,Yes,No,2012,2012,88955,,,,88955,,El Dorado,ARKANSAS,US,,NSF Certification LLC,www.eosclimate.com
3/2/12,CAR946,,EOS-CAR2012 Domestic,EOS Climate Inc.,EOS Climate Inc.,Ozone Depleting Substances - U.S.,Version 1.0,Yes,No,2012,2012,65501,,,,65501,,El Dorado,ARKANSAS,US,,NSF Certification LLC,www.eosclimate.com
5/29/12,CAR947,,ECC-PA-ODS-003,Environmental Credit Corp.,Environmental Credit Corp.,Ozone Depleting Substances - U.S.,Version 1.0,Yes,No,2012,2012,142199,,,,142199,,El Dorado,ARKANSAS,US,,"Ruby Canyon Environmental, Inc.",www.envcc.com
4/10/12,CAR947,,ECC-PA-ODS-003,Environmental Credit Corp.,Environmental Credit Corp.,Ozone Depleting Substances - U.S.,Version 1.0,Yes,No,2011,2012,114836,,,,114836,,El Dorado,ARKANSAS,US,,"Ruby Canyon Environmental, Inc.",www.envcc.com
2/18/12,CAR947,,ECC-PA-ODS-003,Environmental Credit Corp.,Environmental Credit Corp.,Ozone Depleting Substances - U.S.,Version 1.0,Yes,No,2011,2012,95546,,,,93638,1908,El Dorado,ARKANSAS,US,,"Ruby Canyon Environmental, Inc.",www.envcc.com
4/18/12,CAR948,,Coolgas US ODS Project 2,"COOLGAS, INC.","COOLGAS, INC.",Ozone Depleting Substances - U.S.,Version 1.0,Yes,No,2012,2012,159651,,,,159651,,"Bowling Green, Ohio",OHIO,US,,"Ruby Canyon Environmental, Inc.",
4/18/12,CAR948,,Coolgas US ODS Project 2,"COOLGAS, INC.","COOLGAS, INC.",Ozone Depleting Substances - U.S.,Version 1.0,Yes,No,2011,2012,4233,,,,4233,,"Bowling Green, Ohio",OHIO,US,,"Ruby Canyon Environmental, Inc.",
7/16/14,CAR949,,Vander Haak Dairy,Environmental Credit Corp.,Environmental Credit Corp.,Livestock Gas Capture/Combustion,Version 3.0,Yes,No,2013,2014,3097,,,,,,Whatcom County; Lynden,WASHINGTON,US,,"Agri-Waste Technology, Inc.",
7/16/14,CAR949,,Vander Haak Dairy,Environmental Credit Corp.,Environmental Credit Corp.,Livestock Gas Capture/Combustion,Version 3.0,Yes,No,2012,2014,542,,,,,,Whatcom County; Lynden,WASHINGTON,US,,"Agri-Waste Technology, Inc.",
6/9/12,CAR952,,PCS Domestic ODS Destruction Project #6,Pure Chem Separation LP,Pure Chem Separation LP,Ozone Depleting Substances - U.S.,Version 1.0,Yes,No,2012,2012,97962,,,,96833,1129,El Dorado,ARKANSAS,US,,"Ruby Canyon Environmental, Inc.",www.purechemseparation.com
4/19/12,CAR952,,PCS Domestic ODS Destruction Project #6,Pure Chem Separation LP,Pure Chem Separation LP,Ozone Depleting Substances - U.S.,Version 1.0,Yes,No,2012,2012,234374,,,,232039,2335,El Dorado,ARKANSAS,US,,"Ruby Canyon Environmental, Inc.",www.purechemseparation.com
5/15/12,CAR954,,PCS Domestic ODS Destruction Project #7,Pure Chem Separation LP,Pure Chem Separation LP,Ozone Depleting Substances - U.S.,Version 1.0,Yes,No,2012,2012,73584,,,,72653,931,El Dorado,ARKANSAS,US,,"Ruby Canyon Environmental, Inc.",www.purechemseparation.com
11/6/13,CAR955,,EOS Article 5 - Nepal,EOS Climate Inc.,EOS Climate Inc.,Ozone Depleting Substances - Article 5 Imports,Version 2.0,No,No,2013,2013,82391,,,,,,"Nepal, other Article 5 countries",ARKANSAS,US,,"First Environment, Inc.",www.eosclimate.com
6/30/15,CAR956,,Double A Dairy,"Camco International Group, Inc.","Camco International Group, Inc.",Livestock Gas Capture/Combustion,Version 3.0,No,No,2014,2015,49499,,,,49499,,"Lincoln County, ID",IDAHO,US,,"Agri-Waste Technology, Inc.",
6/30/15,CAR956,,Double A Dairy,"Camco International Group, Inc.","Camco International Group, Inc.",Livestock Gas Capture/Combustion,Version 3.0,No,No,2013,2015,122,,,,122,,"Lincoln County, ID",IDAHO,US,,"Agri-Waste Technology, Inc.",
7/2/14,CAR956,,Double A Dairy,"Camco International Group, Inc.","Camco International Group, Inc.",Livestock Gas Capture/Combustion,Version 3.0,Yes,No,2013,2014,46703,,,,46703,,"Lincoln County, ID",IDAHO,US,,"Agri-Waste Technology, Inc.",
7/2/14,CAR956,,Double A Dairy,"Camco International Group, Inc.","Camco International Group, Inc.",Livestock Gas Capture/Combustion,Version 3.0,Yes,No,2012,2014,172,,,,172,,"Lincoln County, ID",IDAHO,US,,"Agri-Waste Technology, Inc.",
11/6/13,CAR956,,Double A Dairy,"Camco International Group, Inc.","Camco International Group, Inc.",Livestock Gas Capture/Combustion,Version 3.0,Yes,No,2012,2013,34939,,,,34939,,"Lincoln County, ID",IDAHO,US,,"Agri-Waste Technology, Inc.",
6/9/15,CAR957,,"Synergy Biogas, LLC","Camco International Group, Inc.","Camco International Group, Inc.",Livestock Gas Capture/Combustion,Version 3.0,No,No,2014,2015,7874,,,,7874,,"Wyoming, NY",NEW YORK,US,,DNV,
6/9/15,CAR957,,"Synergy Biogas, LLC","Camco International Group, Inc.","Camco International Group, Inc.",Livestock Gas Capture/Combustion,Version 3.0,No,No,2013,2015,50,,,,50,,"Wyoming, NY",NEW YORK,US,,DNV,
9/4/14,CAR957,,"Synergy Biogas, LLC","Camco International Group, Inc.","Camco International Group, Inc.",Livestock Gas Capture/Combustion,Version 3.0,Yes,No,2013,2014,7001,,,,7001,,"Wyoming, NY",NEW YORK,US,,"First Environment, Inc.",
12/22/12,CAR959,,RR 2012 1,"RapRec Refrigerants, Inc.","RapRec Refrigerants, Inc.",Ozone Depleting Substances - U.S.,Version 1.0,Yes,No,2012,2012,117496,,,,117496,,Bowling Green,OHIO,US,,NSF Certification LLC,
9/6/12,CAR959,,RR 2012 1,"RapRec Refrigerants, Inc.","RapRec Refrigerants, Inc.",Ozone Depleting Substances - U.S.,Version 1.0,Yes,No,2012,2012,54497,,,,54497,,Bowling Green,OHIO,US,,NSF Certification LLC,
8/9/12,CAR960,,DPC Domestic ODS Destruction Project #8,"Diversified Pure Chem, LLC","Diversified Pure Chem, LLC",Ozone Depleting Substances - U.S.,Version 1.0,Yes,No,2012,2012,46511,,,,45156,1355,El Dorado,ARKANSAS,US,,"Ruby Canyon Environmental, Inc.",http://divpc.com/
8/22/18,CAR965,,"WTE S&S Ag Enterprises, LLC","Camco Offsets I, LLC","Camco Offsets I, LLC",Livestock - ARB Compliance,"ARB Compliance Offset Protocol Livestock Projects, November 14, 2014",Yes,No,2018,2018,11991,,,,11991,,"Door County, Wisconsin",WISCONSIN,US,,"Agri-Waste Technology, Inc.",
8/2/17,CAR965,,"WTE S&S Ag Enterprises, LLC","Camco Offsets I, LLC","Camco Offsets I, LLC",Livestock - ARB Compliance,"ARB Compliance Offset Protocol Livestock Projects, November 14, 2014",Yes,No,2017,2017,20416,,,,20416,,"Door County, Wisconsin",WISCONSIN,US,,"First Environment of California, Inc.",
10/6/16,CAR965,,"WTE S&S Ag Enterprises, LLC","Camco Offsets I, LLC","Camco Offsets I, LLC",Livestock - ARB Compliance,"ARB Compliance Offset Protocol Livestock Projects, November 14, 2014",Yes,No,2016,2016,21241,,,,21241,,"Door County, Wisconsin",WISCONSIN,US,,"GHD Services, Inc.",
9/22/21,CAR969,,Dairyland Digester,"WTE-Dairyland, LLC","WTE-Dairyland, LLC",Livestock - ARB Compliance,"ARB Compliance Offset Protocol Livestock Projects, November 14, 2014",Yes,No,2021,2021,23856,,,,,,New Franken near Green Bay,WISCONSIN,US,,"Ruby Canyon Environmental, Inc.",
4/1/21,CAR969,,Dairyland Digester,"WTE-Dairyland, LLC","WTE-Dairyland, LLC",Livestock - ARB Compliance,"ARB Compliance Offset Protocol Livestock Projects, November 14, 2014",Yes,No,2020,2021,5775,,,,5775,,New Franken near Green Bay,WISCONSIN,US,,"Agri-Waste Technology, Inc.",
9/2/20,CAR969,,Dairyland Digester,"WTE-Dairyland, LLC","WTE-Dairyland, LLC",Livestock - ARB Compliance,"ARB Compliance Offset Protocol Livestock Projects, November 14, 2014",Yes,No,2020,2020,23828,,,,23828,,New Franken near Green Bay,WISCONSIN,US,,"Agri-Waste Technology, Inc.",
7/31/19,CAR969,,Dairyland Digester,"WTE-Dairyland, LLC","WTE-Dairyland, LLC",Livestock - ARB Compliance,"ARB Compliance Offset Protocol Livestock Projects, November 14, 2014",Yes,No,2019,2019,30811,,,,30811,,New Franken near Green Bay,WISCONSIN,US,,"Agri-Waste Technology, Inc.",
9/12/18,CAR969,,Dairyland Digester,"WTE-Dairyland, LLC","WTE-Dairyland, LLC",Livestock - ARB Compliance,"ARB Compliance Offset Protocol Livestock Projects, November 14, 2014",Yes,No,2018,2018,26920,,,,26920,,New Franken near Green Bay,WISCONSIN,US,,"Ruby Canyon Environmental, Inc.",
10/10/17,CAR969,,Dairyland Digester,"WTE-Dairyland, LLC","WTE-Dairyland, LLC",Livestock - ARB Compliance,"ARB Compliance Offset Protocol Livestock Projects, November 14, 2014",Yes,No,2017,2017,27406,,,,27406,,New Franken near Green Bay,WISCONSIN,US,,"Agri-Waste Technology, Inc.",
9/9/16,CAR969,,Dairyland Digester,"WTE-Dairyland, LLC","WTE-Dairyland, LLC",Livestock - ARB Compliance,"ARB Compliance Offset Protocol Livestock Projects, November 14, 2014",Yes,No,2016,2016,23033,,,,23033,,New Franken near Green Bay,WISCONSIN,US,,"Ruby Canyon Environmental, Inc.",
12/21/15,CAR969,,Dairyland Digester,"WTE-Dairyland, LLC","WTE-Dairyland, LLC",Livestock - ARB Compliance,"ARB Compliance Offset Protocol Livestock Projects, October 20, 2011",Yes,No,2015,2015,16381,,,,16381,,New Franken near Green Bay,WISCONSIN,US,,"Ruby Canyon Environmental, Inc.",
3/11/15,CAR969,,Dairyland Digester,"WTE-Dairyland, LLC","WTE-Dairyland, LLC",Livestock - ARB Compliance,"ARB Compliance Offset Protocol Livestock Projects, October 20, 2011",Yes,No,2014,2015,14722,,,,14722,,New Franken near Green Bay,WISCONSIN,US,,"Ruby Canyon Environmental, Inc.",
11/28/12,CAR972,,DPC Domestic ODS Destruction Project #9,"Diversified Pure Chem, LLC","Diversified Pure Chem, LLC",Ozone Depleting Substances - U.S.,Version 1.0,No,No,2012,2012,34107,,,,,,El Dorado,ARKANSAS,US,,"Ruby Canyon Environmental, Inc.",http://divpc.com/
5/28/21,CAR973,,Blue Source - Bishop Improved Forest Management Project,"Blue Source, LLC","Blue Source, LLC",Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, June 25, 2015",Yes,No,2020,2021,379906,,66818,,,,Upper Peninsula Michigan,MICHIGAN,US,,"Ruby Canyon Environmental, Inc.",http://www.bluesource.com/contact/
4/17/17,CAR973,,Blue Source - Bishop Improved Forest Management Project,"Blue Source, LLC","Blue Source, LLC",Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, October 20, 2011",Yes,No,2016,2017,450786,,,,450720,66,Upper Peninsula Michigan,MICHIGAN,US,,"S&A Carbon, LLC",http://www.bluesource.com/contact/
5/26/16,CAR973,,Blue Source - Bishop Improved Forest Management Project,"Blue Source, LLC","Blue Source, LLC",Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, October 20, 2011",Yes,No,2015,2016,349786,,,,349786,,Upper Peninsula Michigan,MICHIGAN,US,,SCS Global Services,http://www.bluesource.com/contact/
6/24/15,CAR973,,Blue Source - Bishop Improved Forest Management Project,"Blue Source, LLC","Blue Source, LLC",Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, October 20, 2011",Yes,No,2014,2015,147666,,,,147666,,Upper Peninsula Michigan,MICHIGAN,US,,"Environmental Services, Inc.",http://www.bluesource.com/contact/
4/25/14,CAR973,,Blue Source - Bishop Improved Forest Management Project,"Blue Source, LLC","Blue Source, LLC",Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, October 20, 2011",Yes,No,2013,2014,2163951,,,,2163951,,Upper Peninsula Michigan,MICHIGAN,US,,"Environmental Services, Inc.",http://www.bluesource.com/contact/
2/27/13,CAR974,,RemTec ODS Destruction Domestic Project #2,Reclamation Technologies Inc.,Reclamation Technologies Inc.,Ozone Depleting Substances - U.S.,Version 1.0,Yes,No,2012,2013,36615,,,,36615,,"Bowling Green, Ohio",OHIO,US,,"Ruby Canyon Environmental, Inc.",www.remtec.net
12/29/12,CAR974,,RemTec ODS Destruction Domestic Project #2,Reclamation Technologies Inc.,Reclamation Technologies Inc.,Ozone Depleting Substances - U.S.,Version 1.0,Yes,No,2012,2012,120267,,,,120267,,"Bowling Green, Ohio",OHIO,US,,"Ruby Canyon Environmental, Inc.",www.remtec.net
2/14/13,CAR975,,DPC Domestic ODS Destruction Project #10,"Diversified Pure Chem, LLC","Diversified Pure Chem, LLC",Ozone Depleting Substances - U.S.,Version 1.0,No,No,2012,2013,31701,,,,,,El Dorado,ARKANSAS,US,,"Ruby Canyon Environmental, Inc.",www.divpc.com
7/2/15,CAR977,,Willet Dairy,"Camco International Group, Inc.","Camco International Group, Inc.",Livestock Gas Capture/Combustion,Version 3.0,No,No,2014,2015,17015,,,,17015,,"King Ferry, NY",NEW YORK,US,,DNV,
7/2/15,CAR977,,Willet Dairy,"Camco International Group, Inc.","Camco International Group, Inc.",Livestock Gas Capture/Combustion,Version 3.0,No,No,2013,2015,130,,,,130,,"King Ferry, NY",NEW YORK,US,,DNV,
7/16/14,CAR977,,Willet Dairy,"Camco International Group, Inc.","Camco International Group, Inc.",Livestock Gas Capture/Combustion,Version 3.0,Yes,No,2013,2014,10543,,,,10543,,"King Ferry, NY",NEW YORK,US,,"First Environment, Inc.",
6/18/15,CAR978,,Gardeau Crest Dairy,"Camco International Group, Inc.","Camco International Group, Inc.",Livestock Gas Capture/Combustion,Version 3.0,No,No,2014,2015,12684,,,,12684,,"Perry, NY, Wyoming County",NEW YORK,US,,DNV,
6/18/15,CAR978,,Gardeau Crest Dairy,"Camco International Group, Inc.","Camco International Group, Inc.",Livestock Gas Capture/Combustion,Version 3.0,No,No,2013,2015,312,,,,312,,"Perry, NY, Wyoming County",NEW YORK,US,,DNV,
9/5/14,CAR978,,Gardeau Crest Dairy,"Camco International Group, Inc.","Camco International Group, Inc.",Livestock Gas Capture/Combustion,Version 3.0,Yes,No,2013,2014,9058,,,,9058,,"Perry, NY, Wyoming County",NEW YORK,US,,"First Environment, Inc.",
1/23/15,CAR980,,"Edaleen Cow Power, LLC","Camco International Group, Inc.","Camco International Group, Inc.",Livestock Gas Capture/Combustion,Version 3.0,No,No,2014,2015,7754,,,,7754,,"Lynden, WA",WASHINGTON,US,,DNV,
1/23/15,CAR980,,"Edaleen Cow Power, LLC","Camco International Group, Inc.","Camco International Group, Inc.",Livestock Gas Capture/Combustion,Version 3.0,No,No,2013,2015,1865,,,,1865,,"Lynden, WA",WASHINGTON,US,,DNV,
1/14/14,CAR980,,"Edaleen Cow Power, LLC","Camco International Group, Inc.","Camco International Group, Inc.",Livestock Gas Capture/Combustion,Version 3.0,Yes,No,2013,2014,6560,,,,6533,,"Lynden, WA",WASHINGTON,US,,"First Environment, Inc.",
1/14/14,CAR980,,"Edaleen Cow Power, LLC","Camco International Group, Inc.","Camco International Group, Inc.",Livestock Gas Capture/Combustion,Version 3.0,Yes,No,2012,2014,874,,,,749,,"Lynden, WA",WASHINGTON,US,,"First Environment, Inc.",
2/14/13,CAR981,,DPC Domestic ODS Destruction Project #11,"Diversified Pure Chem, LLC","Diversified Pure Chem, LLC",Ozone Depleting Substances - U.S.,Version 1.0,Yes,No,2012,2013,80612,,,,80612,,El Dorado,ARKANSAS,US,,"Ruby Canyon Environmental, Inc.",www.divpc.com
3/16/21,CAR982,,Deer Run Digester,"U.S. Venture, Inc.","U.S. Venture, Inc.",Livestock - ARB Compliance,"ARB Compliance Offset Protocol Livestock Projects, November 14, 2014",Yes,No,2020,2021,8973,,,,8973,,Kewaunee County,WISCONSIN,US,,"Ruby Canyon Environmental, Inc.",www.energysystemsgroup.com
7/24/19,CAR982,,Deer Run Digester,"U.S. Venture, Inc.","U.S. Venture, Inc.",Livestock - ARB Compliance,"ARB Compliance Offset Protocol Livestock Projects, November 14, 2014",Yes,No,2019,2019,10483,,,,10483,,Kewaunee County,WISCONSIN,US,,"Agri-Waste Technology, Inc.",www.energysystemsgroup.com
9/11/18,CAR982,,Deer Run Digester,"U.S. Venture, Inc.","U.S. Venture, Inc.",Livestock - ARB Compliance,"ARB Compliance Offset Protocol Livestock Projects, November 14, 2014",Yes,No,2018,2018,7028,,,,6845,183,Kewaunee County,WISCONSIN,US,,"Ruby Canyon Environmental, Inc.",www.energysystemsgroup.com
10/3/17,CAR982,,Deer Run Digester,"U.S. Venture, Inc.","U.S. Venture, Inc.",Livestock - ARB Compliance,"ARB Compliance Offset Protocol Livestock Projects, November 14, 2014",Yes,No,2017,2017,9352,,,,9352,,Kewaunee County,WISCONSIN,US,,"Agri-Waste Technology, Inc.",www.energysystemsgroup.com
9/6/16,CAR982,,Deer Run Digester,"U.S. Venture, Inc.","U.S. Venture, Inc.",Livestock - ARB Compliance,"ARB Compliance Offset Protocol Livestock Projects, November 14, 2014",Yes,No,2016,2016,6837,,,,6837,,Kewaunee County,WISCONSIN,US,,"Ruby Canyon Environmental, Inc.",www.energysystemsgroup.com
12/18/15,CAR982,,Deer Run Digester,"U.S. Venture, Inc.","U.S. Venture, Inc.",Livestock - ARB Compliance,"ARB Compliance Offset Protocol Livestock Projects, October 20, 2011",Yes,No,2015,2015,4095,,,,4095,,Kewaunee County,WISCONSIN,US,,"Ruby Canyon Environmental, Inc.",www.energysystemsgroup.com
3/18/15,CAR982,,Deer Run Digester,"U.S. Venture, Inc.","U.S. Venture, Inc.",Livestock - ARB Compliance,"ARB Compliance Offset Protocol Livestock Projects, October 20, 2011",Yes,No,2014,2015,4285,,,,4285,,Kewaunee County,WISCONSIN,US,,"Ruby Canyon Environmental, Inc.",www.energysystemsgroup.com
6/12/20,CAR988,,Farm Power Tillamook Regional Digester,The Climate Trust,The Climate Trust,Livestock Gas Capture/Combustion,Version 3.0,No,No,2019,2020,13713,,,,,,Tillamook,OREGON,US,,"First Environment, Inc.",
6/17/19,CAR988,,Farm Power Tillamook Regional Digester,The Climate Trust,The Climate Trust,Livestock Gas Capture/Combustion,Version 3.0,No,No,2018,2019,11869,,,,,,Tillamook,OREGON,US,,"First Environment, Inc.",
5/5/18,CAR988,,Farm Power Tillamook Regional Digester,The Climate Trust,The Climate Trust,Livestock Gas Capture/Combustion,Version 3.0,No,No,2017,2018,7424,,,,,,Tillamook,OREGON,US,,"First Environment, Inc.",
5/23/17,CAR988,,Farm Power Tillamook Regional Digester,The Climate Trust,The Climate Trust,Livestock Gas Capture/Combustion,Version 3.0,No,No,2016,2017,11107,,,,,,Tillamook,OREGON,US,,"First Environment, Inc.",
6/28/16,CAR988,,Farm Power Tillamook Regional Digester,The Climate Trust,The Climate Trust,Livestock Gas Capture/Combustion,Version 3.0,No,No,2015,2016,9059,,,,,,Tillamook,OREGON,US,,"First Environment, Inc.",
6/30/15,CAR988,,Farm Power Tillamook Regional Digester,The Climate Trust,The Climate Trust,Livestock Gas Capture/Combustion,Version 3.0,No,No,2014,2015,10472,,,,,,Tillamook,OREGON,US,,"First Environment, Inc.",
6/30/15,CAR988,,Farm Power Tillamook Regional Digester,The Climate Trust,The Climate Trust,Livestock Gas Capture/Combustion,Version 3.0,No,No,2013,2015,8748,,,,,,Tillamook,OREGON,US,,"First Environment, Inc.",
6/30/15,CAR988,,Farm Power Tillamook Regional Digester,The Climate Trust,The Climate Trust,Livestock Gas Capture/Combustion,Version 3.0,No,No,2012,2015,3880,,,,,,Tillamook,OREGON,US,,"First Environment, Inc.",
10/16/18,CAR989,,Wakker Digester,"WTE-Wakker, LLC","WTE-Wakker, LLC",Livestock - ARB Compliance,"ARB Compliance Offset Protocol Livestock Projects, November 14, 2014",Yes,No,2018,2018,9334,,,,9146,188,Keewaunee,WISCONSIN,US,,"Ruby Canyon Environmental, Inc.",
10/3/17,CAR989,,Wakker Digester,"WTE-Wakker, LLC","WTE-Wakker, LLC",Livestock - ARB Compliance,"ARB Compliance Offset Protocol Livestock Projects, November 14, 2014",Yes,No,2017,2017,13433,,,,13433,,Keewaunee,WISCONSIN,US,,"Agri-Waste Technology, Inc.",
