Project ID,Vintage,Offset Credit Serial Numbers,Quantity of Offset Credits,Status Effective,Project Name,Project Type,Protocol Version,Project Site Location,Project Site State,Project Site Country,Additional Certification(s),CORSIA Eligible,Account Holder,Retirement Reason,Retirement Reason Details,Date Issued,Retirement Year
CAR683,2014,CAR-1-US-683-25-509-SC-2014-1926-1 to 2445,2445,43719,Blue Source - Francis Beidler Improved Forest Management Project,Improved Forest Management,Version 3.1,"Berkeley, Dorchester and Orangeburg Counties",SOUTH CAROLINA,US,,No,"National Audubon Society, Inc.",On Behalf of Third Party,"On Behalf of Cool Effect, August 2019",,2019
CAR683,2014,CAR-1-US-683-25-509-SC-2014-1747-10028 to 10468,441,43719,Blue Source - Francis Beidler Improved Forest Management Project,Improved Forest Management,Version 3.1,"Berkeley, Dorchester and Orangeburg Counties",SOUTH CAROLINA,US,,No,"National Audubon Society, Inc.",On Behalf of Third Party,On Behalf of Cool Effect,,2019
CAR683,2014,CAR-1-US-683-25-509-SC-2014-1747-9707 to 10027,321,43719,Blue Source - Francis Beidler Improved Forest Management Project,Improved Forest Management,Version 3.1,"Berkeley, Dorchester and Orangeburg Counties",SOUTH CAROLINA,US,,No,"National Audubon Society, Inc.",On Behalf of Third Party,On Behalf of Cool Effect,,2019
CAR683,2017,CAR-1-US-683-25-509-SC-2017-4349-1 to 5900,5900,43475,Blue Source - Francis Beidler Improved Forest Management Project,Improved Forest Management,Version 3.1,"Berkeley, Dorchester and Orangeburg Counties",SOUTH CAROLINA,US,,No,"BGC Environmental Brokerage Services, L.P.",On Behalf of Third Party,Retired on behalf of Disney's 2018 greenhouse gas emissions,,2019
CAR683,2016,CAR-1-US-683-25-509-SC-2016-4351-1 to 3386,3386,43475,Blue Source - Francis Beidler Improved Forest Management Project,Improved Forest Management,Version 3.1,"Berkeley, Dorchester and Orangeburg Counties",SOUTH CAROLINA,US,,No,"BGC Environmental Brokerage Services, L.P.",On Behalf of Third Party,Retired on behalf of Disney's 2018 greenhouse gas emissions,,2019
CAR683,2016,CAR-1-US-683-25-509-SC-2016-2120-1 to 5814,5814,43475,Blue Source - Francis Beidler Improved Forest Management Project,Improved Forest Management,Version 3.1,"Berkeley, Dorchester and Orangeburg Counties",SOUTH CAROLINA,US,,No,"BGC Environmental Brokerage Services, L.P.",On Behalf of Third Party,Retired on behalf of Disney's 2018 greenhouse gas emissions,,2019
CAR683,2015,CAR-1-US-683-25-509-SC-2015-1924-1 to 5659,5659,43475,Blue Source - Francis Beidler Improved Forest Management Project,Improved Forest Management,Version 3.1,"Berkeley, Dorchester and Orangeburg Counties",SOUTH CAROLINA,US,,No,"BGC Environmental Brokerage Services, L.P.",On Behalf of Third Party,Retired on behalf of Disney's 2018 greenhouse gas emissions,,2019
CAR683,2015,CAR-1-US-683-25-509-SC-2015-2122-1 to 2846,2846,43475,Blue Source - Francis Beidler Improved Forest Management Project,Improved Forest Management,Version 3.1,"Berkeley, Dorchester and Orangeburg Counties",SOUTH CAROLINA,US,,No,"BGC Environmental Brokerage Services, L.P.",On Behalf of Third Party,Retired on behalf of Disney's 2018 greenhouse gas emissions,,2019
CAR683,2018,CAR-1-US-683-25-509-SC-2018-5651-1 to 1981,1981,43460,Blue Source - Francis Beidler Improved Forest Management Project,Improved Forest Management,Version 3.1,"Berkeley, Dorchester and Orangeburg Counties",SOUTH CAROLINA,US,,No,"National Audubon Society, Inc.",On Behalf of Third Party,"Retired on behalf of Interface, Inc. 2018 Carbon Neutral Floors Program",,2018
CAR683,2017,CAR-1-US-683-25-509-SC-2017-5653-1 to 3019,3019,43460,Blue Source - Francis Beidler Improved Forest Management Project,Improved Forest Management,Version 3.1,"Berkeley, Dorchester and Orangeburg Counties",SOUTH CAROLINA,US,,No,"National Audubon Society, Inc.",On Behalf of Third Party,"Retired on behalf of Interface, Inc. 2018 Carbon Neutral Floors Program",,2018
CAR683,2014,CAR-1-US-683-25-509-SC-2014-1747-1 to 9227,9227,42263,Blue Source - Francis Beidler Improved Forest Management Project,Improved Forest Management,Version 3.1,"Berkeley, Dorchester and Orangeburg Counties",SOUTH CAROLINA,US,,No,Bonneville Environmental Foundation,Environmental Benefit,Environmental Benefit,,2015
CAR683,2013,CAR-1-US-683-25-509-SC-2013-1745-1 to 9227,9227,42263,Blue Source - Francis Beidler Improved Forest Management Project,Improved Forest Management,Version 3.1,"Berkeley, Dorchester and Orangeburg Counties",SOUTH CAROLINA,US,,No,Bonneville Environmental Foundation,Environmental Benefit,Environmental Benefit,,2015
CAR683,2012,CAR-1-US-683-25-509-SC-2012-1743-1 to 1305,1305,42263,Blue Source - Francis Beidler Improved Forest Management Project,Improved Forest Management,Version 3.1,"Berkeley, Dorchester and Orangeburg Counties",SOUTH CAROLINA,US,,No,Bonneville Environmental Foundation,Environmental Benefit,Environmental Benefit,,2015
CAR683,2012,CAR-1-US-683-25-509-SC-2012-1319-1 to 7447,7447,41645,Blue Source - Francis Beidler Improved Forest Management Project,Improved Forest Management,Version 3.1,"Berkeley, Dorchester and Orangeburg Counties",SOUTH CAROLINA,US,,No,Bonneville Environmental Foundation,Environmental Benefit,On behalf of environment,,2014
CAR683,2011,CAR-1-US-683-25-509-SC-2011-1316-1 to 8190,8190,41645,Blue Source - Francis Beidler Improved Forest Management Project,Improved Forest Management,Version 3.1,"Berkeley, Dorchester and Orangeburg Counties",SOUTH CAROLINA,US,,No,Bonneville Environmental Foundation,Environmental Benefit,On behalf of environment,,2014
CAR683,2010,CAR-1-US-683-25-509-SC-2010-1317-1 to 8190,8190,41645,Blue Source - Francis Beidler Improved Forest Management Project,Improved Forest Management,Version 3.1,"Berkeley, Dorchester and Orangeburg Counties",SOUTH CAROLINA,US,,No,Bonneville Environmental Foundation,Environmental Benefit,On behalf of environment,,2014
CAR686,2014,CAR-1-US-686-25-507-VA-2014-1819-1 to 5831,5831,43150,Virginia Conservation Forestry Program - Clifton Farm,Improved Forest Management,Version 3.2,Russell & Tazewell Counties; near Rosedale,VIRGINIA,US,,No,The Walt Disney Company,Environmental Benefit,Retired on behalf of Disney's 2017 GHG emissions.,,2018
CAR686,2004,CAR-1-US-686-25-507-VA-2004-1146-2658 to 3294,637,42069,Virginia Conservation Forestry Program - Clifton Farm,Improved Forest Management,Version 3.2,Russell & Tazewell Counties; near Rosedale,VIRGINIA,US,,No,The Nature Conservancy,On Behalf of Third Party,Retired on behalf of PricewaterhouseCoopers LLP,,2015
CAR686,2004,CAR-1-US-686-25-507-VA-2004-1146-1 to 2657,2657,41443,Virginia Conservation Forestry Program - Clifton Farm,Improved Forest Management,Version 3.2,Russell & Tazewell Counties; near Rosedale,VIRGINIA,US,,No,The Nature Conservancy,Compensation for Avoidable Reversal,Avoidable Reversal,,2013
CAR688,2017,CAR-1-US-688-26-493-NC-2017-5551-1 to 1183,1183,43474,Blue Source - Noles North Avoided Conversion Forest Project,Avoided Conversion,Version 3.1,Washington and Hyde Counties,NORTH CAROLINA,US,,No,The Walt Disney Company,Other,Retired on behalf of Disneyís 2018 greenhouse gas emissions,,2019
CAR688,2017,CAR-1-US-688-26-493-NC-2017-5551-1184 to 2896,1713,43474,Blue Source - Noles North Avoided Conversion Forest Project,Avoided Conversion,Version 3.1,Washington and Hyde Counties,NORTH CAROLINA,US,,No,The Walt Disney Company,Other,Retired on behalf of Disneyís 2018 greenhouse gas emissions,,2019
CAR688,2016,CAR-1-US-688-26-493-NC-2016-4275-1 to 4645,4645,43474,Blue Source - Noles North Avoided Conversion Forest Project,Avoided Conversion,Version 3.1,Washington and Hyde Counties,NORTH CAROLINA,US,,No,The Walt Disney Company,Other,Retired on behalf of Disneyís 2018 greenhouse gas emissions,,2019
CAR688,2015,CAR-1-US-688-26-493-NC-2015-2148-1 to 4613,4613,43474,Blue Source - Noles North Avoided Conversion Forest Project,Avoided Conversion,Version 3.1,Washington and Hyde Counties,NORTH CAROLINA,US,,No,The Walt Disney Company,Other,Retired on behalf of Disneyís 2018 greenhouse gas emissions,,2019
CAR688,2004,CAR-1-US-688-26-493-NC-2004-779-1220 to 1291,72,43469,Blue Source - Noles North Avoided Conversion Forest Project,Avoided Conversion,Version 3.1,Washington and Hyde Counties,NORTH CAROLINA,US,,No,ACT Commodities Inc.,On Behalf of Third Party,On behalf of the City of Palo Alto for voluntary,,2019
CAR688,2004,CAR-1-US-688-26-493-NC-2004-779-1292 to 4824,3533,43469,Blue Source - Noles North Avoided Conversion Forest Project,Avoided Conversion,Version 3.1,Washington and Hyde Counties,NORTH CAROLINA,US,,No,ACT Commodities Inc.,On Behalf of Third Party,On behalf of the City of Palo Alto for voluntary,,2019
CAR688,2003,CAR-1-US-688-26-493-NC-2003-781-1 to 4333,4333,43469,Blue Source - Noles North Avoided Conversion Forest Project,Avoided Conversion,Version 3.1,Washington and Hyde Counties,NORTH CAROLINA,US,,No,ACT Commodities Inc.,On Behalf of Third Party,On behalf of the City of Palo Alto for voluntary,,2019
CAR688,2002,CAR-1-US-688-26-493-NC-2002-783-1263 to 2465,1203,43469,Blue Source - Noles North Avoided Conversion Forest Project,Avoided Conversion,Version 3.1,Washington and Hyde Counties,NORTH CAROLINA,US,,No,ACT Commodities Inc.,On Behalf of Third Party,On behalf of the City of Palo Alto for voluntary,,2019
CAR688,2002,CAR-1-US-688-26-493-NC-2002-783-1255 to 1262,8,43469,Blue Source - Noles North Avoided Conversion Forest Project,Avoided Conversion,Version 3.1,Washington and Hyde Counties,NORTH CAROLINA,US,,No,ACT Commodities Inc.,On Behalf of Third Party,On behalf of the City of Palo Alto for voluntary,,2019
CAR688,2002,CAR-1-US-688-26-493-NC-2002-783-3685 to 3692,8,43469,Blue Source - Noles North Avoided Conversion Forest Project,Avoided Conversion,Version 3.1,Washington and Hyde Counties,NORTH CAROLINA,US,,No,ACT Commodities Inc.,On Behalf of Third Party,On behalf of the City of Palo Alto for voluntary,,2019
CAR688,2017,CAR-1-US-688-26-493-NC-2017-5551-2897 to 4522,1626,43396,Blue Source - Noles North Avoided Conversion Forest Project,Avoided Conversion,Version 3.1,Washington and Hyde Counties,NORTH CAROLINA,US,,No,The Climate Trust,Compliance Requirements,Retired on behalf of Calpine Hermiston Power Project,,2018
CAR688,2013,CAR-1-US-688-26-493-NC-2013-1534-1 to 5830,5830,42401,Blue Source - Noles North Avoided Conversion Forest Project,Avoided Conversion,Version 3.1,Washington and Hyde Counties,NORTH CAROLINA,US,,No,"BGC Environmental Brokerage Services, L.P.",On Behalf of Third Party,Retired on behalf of Disneys 2015 GHG emissions,,2016
CAR688,2012,CAR-1-US-688-26-493-NC-2012-1189-1 to 6000,6000,41992,Blue Source - Noles North Avoided Conversion Forest Project,Avoided Conversion,Version 3.1,Washington and Hyde Counties,NORTH CAROLINA,US,,No,"BGC Environmental Brokerage Services, L.P.",On Behalf of Third Party,Retired on behalf of Disneys 2014 GHG emissions,,2014
CAR688,2011,CAR-1-US-688-26-493-NC-2011-766-1 to 6144,6144,41992,Blue Source - Noles North Avoided Conversion Forest Project,Avoided Conversion,Version 3.1,Washington and Hyde Counties,NORTH CAROLINA,US,,No,"BGC Environmental Brokerage Services, L.P.",On Behalf of Third Party,Retired on behalf of Disneys 2014 GHG emissions,,2014
CAR691,2011,CAR-1-US-691-33-377-AR-2011-494-1118615 to 1132883,14269,44091,RemTec International ODS Destruction Import Project #1,Ozone Depleting Substances - Article 5 Imports,Version 1.0,Mexico,ARKANSAS,US,,No,NRG Power Marketing LLC,Retirement for Person or Organization,Retired on behalf of Ecoshare for Apr-Jun 2020,,2020
CAR691,2011,CAR-1-US-691-33-377-AR-2011-494-1103771 to 1118614,14844,44091,RemTec International ODS Destruction Import Project #1,Ozone Depleting Substances - Article 5 Imports,Version 1.0,Mexico,ARKANSAS,US,,No,NRG Power Marketing LLC,Retirement for Person or Organization,Retired on behalf of Ecoshare for Jan-Mar 2020,,2020
CAR691,2011,CAR-1-US-691-33-377-AR-2011-494-897805 to 1022689,124885,43973,RemTec International ODS Destruction Import Project #1,Ozone Depleting Substances - Article 5 Imports,Version 1.0,Mexico,ARKANSAS,US,,No,"3Degrees Group, Inc",Other,Calendar Year 2019 Deliveries,,2020
CAR691,2011,CAR-1-US-691-33-377-AR-2011-494-1093771 to 1103770,10000,43886,RemTec International ODS Destruction Import Project #1,Ozone Depleting Substances - Article 5 Imports,Version 1.0,Mexico,ARKANSAS,US,,No,NRG Power Marketing LLC,Retirement for Person or Organization,On behalf of Ecoshare for 11/2019 through 12/2019,,2020
CAR691,2011,CAR-1-US-691-33-377-AR-2011-494-1072690 to 1093770,21081,43886,RemTec International ODS Destruction Import Project #1,Ozone Depleting Substances - Article 5 Imports,Version 1.0,Mexico,ARKANSAS,US,,No,NRG Power Marketing LLC,Retirement for Person or Organization,On behalf of Ecoshare for 7/2019 through 10/2019,,2020
CAR691,2011,CAR-1-US-691-33-377-AR-2011-494-759168 to 897804,138637,43777,RemTec International ODS Destruction Import Project #1,Ozone Depleting Substances - Article 5 Imports,Version 1.0,Mexico,ARKANSAS,US,,No,"3Degrees Group, Inc",On Behalf of Third Party,Transaction Reference 13298,,2019
CAR691,2011,CAR-1-US-691-33-377-AR-2011-494-759101 to 759167,67,43767,RemTec International ODS Destruction Import Project #1,Ozone Depleting Substances - Article 5 Imports,Version 1.0,Mexico,ARKANSAS,US,,No,"3Degrees Group, Inc",On Behalf of Third Party,Blue Box,,2019
CAR691,2011,CAR-1-US-691-33-377-AR-2011-494-1022690 to 1057689,35000,43677,RemTec International ODS Destruction Import Project #1,Ozone Depleting Substances - Article 5 Imports,Version 1.0,Mexico,ARKANSAS,US,,No,NRG Power Marketing LLC,Retirement for Person or Organization,On behalf of Ecoshare for 1/2019 through 4/2019,,2019
CAR691,2011,CAR-1-US-691-33-377-AR-2011-494-1057690 to 1072689,15000,43677,RemTec International ODS Destruction Import Project #1,Ozone Depleting Substances - Article 5 Imports,Version 1.0,Mexico,ARKANSAS,US,,No,NRG Power Marketing LLC,Retirement for Person or Organization,On behalf of Ecoshare for 5/2019 through 6/2019,,2019
CAR691,2011,CAR-1-US-691-33-377-AR-2011-494-97787 to 97826,40,43614,RemTec International ODS Destruction Import Project #1,Ozone Depleting Substances - Article 5 Imports,Version 1.0,Mexico,ARKANSAS,US,,No,"Carbon Solutions Group, LLC",Other,Green-e Climate 2018 Retirements,,2019
CAR691,2011,CAR-1-US-691-33-377-AR-2011-494-97501 to 97786,286,43608,RemTec International ODS Destruction Import Project #1,Ozone Depleting Substances - Article 5 Imports,Version 1.0,Mexico,ARKANSAS,US,,No,"Carbon Solutions Group, LLC",Other,Green-e Climate 2018 Retirements,,2019
CAR691,2011,CAR-1-US-691-33-377-AR-2011-494-1 to 62500,62500,43608,RemTec International ODS Destruction Import Project #1,Ozone Depleting Substances - Article 5 Imports,Version 1.0,Mexico,ARKANSAS,US,,No,"Carbon Solutions Group, LLC",Other,Green-e Climate 2018 Retirements,,2019
CAR691,2011,CAR-1-US-691-33-377-AR-2011-494-87501 to 97500,10000,43608,RemTec International ODS Destruction Import Project #1,Ozone Depleting Substances - Article 5 Imports,Version 1.0,Mexico,ARKANSAS,US,,No,"Carbon Solutions Group, LLC",Other,Green-e Climate 2018 Retirements,,2019
CAR691,2011,CAR-1-US-691-33-377-AR-2011-494-62501 to 65000,2500,43608,RemTec International ODS Destruction Import Project #1,Ozone Depleting Substances - Article 5 Imports,Version 1.0,Mexico,ARKANSAS,US,,No,"Carbon Solutions Group, LLC",Other,Green-e Climate 2018 Retirements,,2019
CAR691,2011,CAR-1-US-691-33-377-AR-2011-494-65001 to 87500,22500,43608,RemTec International ODS Destruction Import Project #1,Ozone Depleting Substances - Article 5 Imports,Version 1.0,Mexico,ARKANSAS,US,,No,"Carbon Solutions Group, LLC",Other,Green-e Climate 2018 Retirements,,2019
CAR691,2010,CAR-1-US-691-33-377-AR-2010-385-654938 to 658307,3370,43586,RemTec International ODS Destruction Import Project #1,Ozone Depleting Substances - Article 5 Imports,Version 1.0,Mexico,ARKANSAS,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP-10,,2019
CAR691,2010,CAR-1-US-691-33-377-AR-2010-385-651737 to 653920,2184,43585,RemTec International ODS Destruction Import Project #1,Ozone Depleting Substances - Article 5 Imports,Version 1.0,Mexico,ARKANSAS,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP-6,,2019
CAR691,2010,CAR-1-US-691-33-377-AR-2010-385-649639 to 651090,1452,43585,RemTec International ODS Destruction Import Project #1,Ozone Depleting Substances - Article 5 Imports,Version 1.0,Mexico,ARKANSAS,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP-1,,2019
CAR691,2010,CAR-1-US-691-33-377-AR-2010-385-653921 to 654937,1017,43585,RemTec International ODS Destruction Import Project #1,Ozone Depleting Substances - Article 5 Imports,Version 1.0,Mexico,ARKANSAS,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP-7,,2019
CAR691,2010,CAR-1-US-691-33-377-AR-2010-385-651091 to 651736,646,43585,RemTec International ODS Destruction Import Project #1,Ozone Depleting Substances - Article 5 Imports,Version 1.0,Mexico,ARKANSAS,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP-3,,2019
CAR691,2010,CAR-1-US-691-33-377-AR-2010-327-588309 to 617710,29402,43585,RemTec International ODS Destruction Import Project #1,Ozone Depleting Substances - Article 5 Imports,Version 1.0,Mexico,ARKANSAS,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP-2,,2019
CAR691,2010,CAR-1-US-691-33-377-AR-2010-385-632205 to 633252,1048,43496,RemTec International ODS Destruction Import Project #1,Ozone Depleting Substances - Article 5 Imports,Version 1.0,Mexico,ARKANSAS,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP-7,,2019
CAR691,2010,CAR-1-US-691-33-377-AR-2010-385-644985 to 645379,395,43496,RemTec International ODS Destruction Import Project #1,Ozone Depleting Substances - Article 5 Imports,Version 1.0,Mexico,ARKANSAS,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP-12,,2019
CAR691,2010,CAR-1-US-691-33-377-AR-2010-385-649380 to 649638,259,43496,RemTec International ODS Destruction Import Project #1,Ozone Depleting Substances - Article 5 Imports,Version 1.0,Mexico,ARKANSAS,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP-15,,2019
CAR691,2010,CAR-1-US-691-33-377-AR-2010-385-536742 to 629998,93257,43496,RemTec International ODS Destruction Import Project #1,Ozone Depleting Substances - Article 5 Imports,Version 1.0,Mexico,ARKANSAS,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP-2,,2019
CAR691,2010,CAR-1-US-691-33-377-AR-2010-327-586039 to 588308,2270,43496,RemTec International ODS Destruction Import Project #1,Ozone Depleting Substances - Article 5 Imports,Version 1.0,Mexico,ARKANSAS,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP-1,,2019
CAR691,2010,CAR-1-US-691-33-377-AR-2010-385-633253 to 644984,11732,43496,RemTec International ODS Destruction Import Project #1,Ozone Depleting Substances - Article 5 Imports,Version 1.0,Mexico,ARKANSAS,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP-9,,2019
CAR691,2010,CAR-1-US-691-33-377-AR-2010-385-645380 to 647379,2000,43496,RemTec International ODS Destruction Import Project #1,Ozone Depleting Substances - Article 5 Imports,Version 1.0,Mexico,ARKANSAS,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP-13,,2019
