Project ID,Vintage,Offset Credit Serial Numbers,Quantity of Offset Credits,Status Effective,Project Name,Project Type,Protocol Version,Project Site Location,Project Site State,Project Site Country,Additional Certification(s) / SDGs,CORSIA Eligible,Account Holder,Retirement Reason,Retirement Reason Details,Retirement Year,CAR Retirement Data
CAR814,2010,CAR-1-US-814-4-206-GA-2010-561-592 to 600,9,1/27/16,Bartow Landfill,Landfill Gas Capture/Combustion,Version 4.0,"Bartow County, near Atlanta, Georgia",GEORGIA,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP - 3,2016,
CAR814,2010,CAR-1-US-814-4-206-GA-2010-561-1941 to 2000,60,1/27/16,Bartow Landfill,Landfill Gas Capture/Combustion,Version 4.0,"Bartow County, near Atlanta, Georgia",GEORGIA,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP-1,2016,
CAR814,2010,CAR-1-US-814-4-206-GA-2010-561-1351 to 1364,14,1/27/16,Bartow Landfill,Landfill Gas Capture/Combustion,Version 4.0,"Bartow County, near Atlanta, Georgia",GEORGIA,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP-1,2016,
CAR814,2010,CAR-1-US-814-4-206-GA-2010-561-1201 to 1350,150,12/23/15,Bartow Landfill,Landfill Gas Capture/Combustion,Version 4.0,"Bartow County, near Atlanta, Georgia",GEORGIA,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP-2,2015,
CAR814,2010,CAR-1-US-814-4-206-GA-2010-561-1801 to 1940,140,12/23/15,Bartow Landfill,Landfill Gas Capture/Combustion,Version 4.0,"Bartow County, near Atlanta, Georgia",GEORGIA,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP-1,2015,
CAR814,2010,CAR-1-US-814-4-206-GA-2010-561-905 to 919,15,12/23/15,Bartow Landfill,Landfill Gas Capture/Combustion,Version 4.0,"Bartow County, near Atlanta, Georgia",GEORGIA,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP - 3,2015,
CAR814,2010,CAR-1-US-814-4-206-GA-2010-561-570 to 584,15,11/30/15,Bartow Landfill,Landfill Gas Capture/Combustion,Version 4.0,"Bartow County, near Atlanta, Georgia",GEORGIA,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP - 3,2015,
CAR814,2010,CAR-1-US-814-4-206-GA-2010-561-1001 to 1200,200,11/30/15,Bartow Landfill,Landfill Gas Capture/Combustion,Version 4.0,"Bartow County, near Atlanta, Georgia",GEORGIA,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP-2,2015,
CAR814,2010,CAR-1-US-814-4-206-GA-2010-561-805 to 904,100,11/30/15,Bartow Landfill,Landfill Gas Capture/Combustion,Version 4.0,"Bartow County, near Atlanta, Georgia",GEORGIA,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP-1,2015,
CAR814,2010,CAR-1-US-814-4-206-GA-2010-561-692 to 804,113,10/27/15,Bartow Landfill,Landfill Gas Capture/Combustion,Version 4.0,"Bartow County, near Atlanta, Georgia",GEORGIA,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP,2015,
CAR814,2010,CAR-1-US-814-4-206-GA-2010-561-351 to 417,67,10/26/15,Bartow Landfill,Landfill Gas Capture/Combustion,Version 4.0,"Bartow County, near Atlanta, Georgia",GEORGIA,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP-1,2015,
CAR814,2010,CAR-1-US-814-4-206-GA-2010-561-418 to 569,152,10/26/15,Bartow Landfill,Landfill Gas Capture/Combustion,Version 4.0,"Bartow County, near Atlanta, Georgia",GEORGIA,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP-2,2015,
CAR814,2010,CAR-1-US-814-4-206-GA-2010-561-601 to 618,18,9/25/15,Bartow Landfill,Landfill Gas Capture/Combustion,Version 4.0,"Bartow County, near Atlanta, Georgia",GEORGIA,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP - 3,2015,
CAR814,2010,CAR-1-US-814-4-206-GA-2010-561-277 to 350,74,9/25/15,Bartow Landfill,Landfill Gas Capture/Combustion,Version 4.0,"Bartow County, near Atlanta, Georgia",GEORGIA,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP-2,2015,
CAR814,2010,CAR-1-US-814-4-206-GA-2010-561-619 to 691,73,9/25/15,Bartow Landfill,Landfill Gas Capture/Combustion,Version 4.0,"Bartow County, near Atlanta, Georgia",GEORGIA,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP-2,2015,
CAR814,2010,CAR-1-US-814-4-206-GA-2010-561-197 to 276,80,9/25/15,Bartow Landfill,Landfill Gas Capture/Combustion,Version 4.0,"Bartow County, near Atlanta, Georgia",GEORGIA,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP-1,2015,
CAR814,2010,CAR-1-US-814-4-206-GA-2010-561-1 to 80,80,9/22/15,Bartow Landfill,Landfill Gas Capture/Combustion,Version 4.0,"Bartow County, near Atlanta, Georgia",GEORGIA,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP-1,2015,
CAR814,2010,CAR-1-US-814-4-206-GA-2010-561-112 to 196,85,9/22/15,Bartow Landfill,Landfill Gas Capture/Combustion,Version 4.0,"Bartow County, near Atlanta, Georgia",GEORGIA,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP-2,2015,
CAR814,2010,CAR-1-US-814-4-206-GA-2010-561-81 to 111,31,9/22/15,Bartow Landfill,Landfill Gas Capture/Combustion,Version 4.0,"Bartow County, near Atlanta, Georgia",GEORGIA,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP-1,2015,
CAR814,2013,CAR-1-US-814-4-206-GA-2013-1441-1 to 10456,10456,7/31/14,Bartow Landfill,Landfill Gas Capture/Combustion,Version 4.0,"Bartow County, near Atlanta, Georgia",GEORGIA,US,,No,NextEra Energy Power Marketing LLC,On Behalf of Third Party,On behalf of Monadnock Paper Mills,2014,
CAR817,2020,CAR-1-US-817-4-622-LA-2020-6628-1 to 18726,18726,11/22/21,Tangipahoa GHG Project,Landfill Gas Capture/Combustion,Version 3.0,"Independence, Tangipahoa Parish",LOUISIANA,US,,No,Tangipahoa Parish Government,On Behalf of Third Party,On behalf of Third Party,2021,
CAR817,2019,CAR-1-US-817-4-622-LA-2019-6098-1 to 28407,28407,10/27/20,Tangipahoa GHG Project,Landfill Gas Capture/Combustion,Version 3.0,"Independence, Tangipahoa Parish",LOUISIANA,US,,No,Tangipahoa Parish Government,On Behalf of Third Party,On behalf of Third Party,2020,
CAR817,2018,CAR-1-US-817-4-622-LA-2018-5863-1 to 32071,32071,2/4/20,Tangipahoa GHG Project,Landfill Gas Capture/Combustion,Version 3.0,"Independence, Tangipahoa Parish",LOUISIANA,US,,No,Tangipahoa Parish Government,On Behalf of Third Party,,2020,
CAR817,2017,CAR-1-US-817-4-622-LA-2017-5630-1 to 21606,21606,2/13/19,Tangipahoa GHG Project,Landfill Gas Capture/Combustion,Version 3.0,"Independence, Tangipahoa Parish",LOUISIANA,US,,No,Tangipahoa Parish Government,On Behalf of Third Party,,2019,
CAR817,2016,CAR-1-US-817-4-622-LA-2016-4368-1 to 20585,20585,3/22/18,Tangipahoa GHG Project,Landfill Gas Capture/Combustion,Version 3.0,"Independence, Tangipahoa Parish",LOUISIANA,US,,No,Tangipahoa Parish Government,On Behalf of Third Party,,2018,
CAR817,2015,CAR-1-US-817-4-622-LA-2015-2135-1 to 33373,33373,3/9/17,Tangipahoa GHG Project,Landfill Gas Capture/Combustion,Version 3.0,"Independence, Tangipahoa Parish",LOUISIANA,US,,No,Tangipahoa Parish Government,On Behalf of Third Party,,2017,
CAR817,2014,CAR-1-US-817-4-622-LA-2014-1914-1 to 26311,26311,1/12/16,Tangipahoa GHG Project,Landfill Gas Capture/Combustion,Version 3.0,"Independence, Tangipahoa Parish",LOUISIANA,US,,No,Tangipahoa Parish Government,On Behalf of Third Party,,2016,
CAR817,2013,CAR-1-US-817-4-622-LA-2013-1559-1 to 14247,14247,1/23/15,Tangipahoa GHG Project,Landfill Gas Capture/Combustion,Version 3.0,"Independence, Tangipahoa Parish",LOUISIANA,US,,No,Tangipahoa Parish Government,On Behalf of Third Party,,2015,
CAR817,2012,CAR-1-US-817-4-622-LA-2012-1236-1 to 10249,10249,11/18/13,Tangipahoa GHG Project,Landfill Gas Capture/Combustion,Version 3.0,"Independence, Tangipahoa Parish",LOUISIANA,US,,No,Tangipahoa Parish Government,On Behalf of Third Party,,2013,
CAR817,2011,CAR-1-US-817-4-622-LA-2011-1235-1 to 9769,9769,11/18/13,Tangipahoa GHG Project,Landfill Gas Capture/Combustion,Version 3.0,"Independence, Tangipahoa Parish",LOUISIANA,US,,No,Tangipahoa Parish Government,On Behalf of Third Party,,2013,
CAR817,2010,CAR-1-US-817-4-622-LA-2010-1237-1 to 2449,2449,11/18/13,Tangipahoa GHG Project,Landfill Gas Capture/Combustion,Version 3.0,"Independence, Tangipahoa Parish",LOUISIANA,US,,No,Tangipahoa Parish Government,On Behalf of Third Party,,2013,
CAR822,2020,CAR-1-US-822-5-513-WA-2020-6249-1 to 648,648,7/12/21,"Rainier Biogas, LLC",Livestock Gas Capture/Combustion,Version 3.0,King County; Enumclaw,WASHINGTON,US,,No,"NativeEnergy, a Public Benefit Corporation",On Behalf of Third Party,"Retired on behalf of NativeEnergy, Inc. clients",2021,
CAR822,2019,CAR-1-US-822-5-513-WA-2019-6250-5501 to 6544,1044,7/12/21,"Rainier Biogas, LLC",Livestock Gas Capture/Combustion,Version 3.0,King County; Enumclaw,WASHINGTON,US,,No,"NativeEnergy, a Public Benefit Corporation",On Behalf of Third Party,"Retired on behalf of NativeEnergy, Inc. clients",2021,
CAR822,2018,CAR-1-US-822-5-513-WA-2018-5715-1 to 610,610,7/12/21,"Rainier Biogas, LLC",Livestock Gas Capture/Combustion,Version 3.0,King County; Enumclaw,WASHINGTON,US,,No,"NativeEnergy, a Public Benefit Corporation",On Behalf of Third Party,"Retired on behalf of NativeEnergy, Inc. clients",2021,
CAR822,2018,CAR-1-US-822-5-513-WA-2018-6251-1 to 3869,3869,7/12/21,"Rainier Biogas, LLC",Livestock Gas Capture/Combustion,Version 3.0,King County; Enumclaw,WASHINGTON,US,,No,"NativeEnergy, a Public Benefit Corporation",On Behalf of Third Party,"Retired on behalf of NativeEnergy, Inc. clients",2021,
CAR822,2017,CAR-1-US-822-5-513-WA-2017-5716-1 to 6411,6411,7/12/21,"Rainier Biogas, LLC",Livestock Gas Capture/Combustion,Version 3.0,King County; Enumclaw,WASHINGTON,US,,No,"NativeEnergy, a Public Benefit Corporation",On Behalf of Third Party,"Retired on behalf of NativeEnergy, Inc. clients",2021,
CAR822,2016,CAR-1-US-822-5-513-WA-2016-5717-1 to 6286,6286,7/12/21,"Rainier Biogas, LLC",Livestock Gas Capture/Combustion,Version 3.0,King County; Enumclaw,WASHINGTON,US,,No,"NativeEnergy, a Public Benefit Corporation",On Behalf of Third Party,"Retired on behalf of NativeEnergy, Inc. clients",2021,
CAR822,2016,CAR-1-US-822-5-513-WA-2016-2197-1 to 1023,1023,6/13/18,"Rainier Biogas, LLC",Livestock Gas Capture/Combustion,Version 3.0,King County; Enumclaw,WASHINGTON,US,,No,"NativeEnergy, a Public Benefit Corporation",On Behalf of Third Party,"Retired on behalf of NativeEnergy, Inc. clients",2018,
CAR822,2015,CAR-1-US-822-5-513-WA-2015-2196-1 to 5020,5020,6/13/18,"Rainier Biogas, LLC",Livestock Gas Capture/Combustion,Version 3.0,King County; Enumclaw,WASHINGTON,US,,No,"NativeEnergy, a Public Benefit Corporation",On Behalf of Third Party,"Retired on behalf of NativeEnergy, Inc. clients",2018,
CAR822,2014,CAR-1-US-822-5-513-WA-2014-2198-1 to 3988,3988,6/13/18,"Rainier Biogas, LLC",Livestock Gas Capture/Combustion,Version 3.0,King County; Enumclaw,WASHINGTON,US,,No,"NativeEnergy, a Public Benefit Corporation",On Behalf of Third Party,"Retired on behalf of NativeEnergy, Inc. clients",2018,
CAR822,2014,CAR-1-US-822-5-513-WA-2014-1885-1 to 912,912,6/13/18,"Rainier Biogas, LLC",Livestock Gas Capture/Combustion,Version 3.0,King County; Enumclaw,WASHINGTON,US,,No,"NativeEnergy, a Public Benefit Corporation",On Behalf of Third Party,"Retired on behalf of NativeEnergy, Inc. clients",2018,
CAR822,2013,CAR-1-US-822-5-513-WA-2013-1884-1 to 2189,2189,6/13/18,"Rainier Biogas, LLC",Livestock Gas Capture/Combustion,Version 3.0,King County; Enumclaw,WASHINGTON,US,,No,"NativeEnergy, a Public Benefit Corporation",On Behalf of Third Party,"Retired on  behalf of NativeEnergy, Inc. clients",2018,
CAR824,2013,CAR-1-US-824-4-627-MT-2013-1599-57437 to 62436,5000,5/6/19,Billings Regional Landfill,Landfill Gas Capture/Combustion,Version 3.0,"Billings, MT",MONTANA,US,,No,Schneider Electric,Other,Green-e Climate RY2018,2019,
CAR824,2013,CAR-1-US-824-4-627-MT-2013-1599-43974 to 45666,1693,7/19/18,Billings Regional Landfill,Landfill Gas Capture/Combustion,Version 3.0,"Billings, MT",MONTANA,US,,No,Schneider Electric,On Behalf of Third Party,Retirement on behalf of Lundberg Family Farms,2018,
CAR824,2013,CAR-1-US-824-4-627-MT-2013-1599-36320 to 43973,7654,7/19/18,Billings Regional Landfill,Landfill Gas Capture/Combustion,Version 3.0,"Billings, MT",MONTANA,US,,No,Schneider Electric,On Behalf of Third Party,Retirement on behalf of Linfield College,2018,
CAR824,2013,CAR-1-US-824-4-627-MT-2013-1599-45667 to 47666,2000,7/19/18,Billings Regional Landfill,Landfill Gas Capture/Combustion,Version 3.0,"Billings, MT",MONTANA,US,,No,Schneider Electric,On Behalf of Third Party,"Retirement on behalf of Tate Access Floors, Inc.",2018,
CAR824,2013,CAR-1-US-824-4-627-MT-2013-1599-48006 to 57436,9431,7/19/18,Billings Regional Landfill,Landfill Gas Capture/Combustion,Version 3.0,"Billings, MT",MONTANA,US,,No,Schneider Electric,On Behalf of Third Party,"Retirement on behalf of Capital One Services, LLC",2018,
CAR824,2013,CAR-1-US-824-4-627-MT-2013-1599-35816 to 36319,504,7/19/18,Billings Regional Landfill,Landfill Gas Capture/Combustion,Version 3.0,"Billings, MT",MONTANA,US,,No,Schneider Electric,On Behalf of Third Party,Retirement on behalf of Computershare,2018,
CAR824,2013,CAR-1-US-824-4-627-MT-2013-1599-47667 to 48005,339,7/19/18,Billings Regional Landfill,Landfill Gas Capture/Combustion,Version 3.0,"Billings, MT",MONTANA,US,,No,Schneider Electric,On Behalf of Third Party,Retirement on behalf of Eco-Products,2018,
CAR824,2011,CAR-1-US-824-4-627-MT-2011-1326-23771 to 56682,32912,12/20/17,Billings Regional Landfill,Landfill Gas Capture/Combustion,Version 3.0,"Billings, MT",MONTANA,US,,No,"Element Markets, LLC",On Behalf of Third Party,"Behalf of Univ. of California,Los Angeles UCLA",2017,
CAR824,2012,CAR-1-US-824-4-627-MT-2012-1325-6639 to 54089,47451,6/7/17,Billings Regional Landfill,Landfill Gas Capture/Combustion,Version 3.0,"Billings, MT",MONTANA,US,,No,3Degrees Inc.,On Behalf of Third Party,3D Commercial Customers,2017,
CAR824,2013,CAR-1-US-824-4-627-MT-2013-1599-1 to 7000,7000,4/10/17,Billings Regional Landfill,Landfill Gas Capture/Combustion,Version 3.0,"Billings, MT",MONTANA,US,,No,Schneider Electric,On Behalf of Third Party,Retirement on behalf of Mohawk Fine Papers,2017,
CAR824,2013,CAR-1-US-824-4-627-MT-2013-1599-7001 to 35000,28000,4/10/17,Billings Regional Landfill,Landfill Gas Capture/Combustion,Version 3.0,"Billings, MT",MONTANA,US,,No,Schneider Electric,On Behalf of Third Party,Retirement on behalf of The Toronto Dominion Bank,2017,
CAR824,2013,CAR-1-US-824-4-627-MT-2013-1599-35001 to 35815,815,4/10/17,Billings Regional Landfill,Landfill Gas Capture/Combustion,Version 3.0,"Billings, MT",MONTANA,US,,No,Schneider Electric,On Behalf of Third Party,Retirement on behalf of Raritan Valley CC,2017,
CAR824,2011,CAR-1-US-824-4-627-MT-2011-1326-13771 to 23770,10000,12/28/16,Billings Regional Landfill,Landfill Gas Capture/Combustion,Version 3.0,"Billings, MT",MONTANA,US,,No,"Element Markets, LLC",On Behalf of Third Party,"Behalf of Univ. of California,Los Angeles UCLA",2016,
CAR824,2011,CAR-1-US-824-4-627-MT-2011-1326-1 to 13770,13770,10/31/16,Billings Regional Landfill,Landfill Gas Capture/Combustion,Version 3.0,"Billings, MT",MONTANA,US,,No,"Element Markets, LLC",On Behalf of Third Party,"Behalf of Univ. of California, Los Angeles UCLA",2016,
CAR824,2012,CAR-1-US-824-4-627-MT-2012-1325-1 to 6638,6638,4/22/16,Billings Regional Landfill,Landfill Gas Capture/Combustion,Version 3.0,"Billings, MT",MONTANA,US,,No,3Degrees Inc.,Other,Green-e Climate RY2015,2016,
CAR825,2015,CAR-1-US-825-34-386-WA-2015-2014-1 to 28744,28744,10/11/19,Cedar Grove Composting,Organic Waste Composting,Version 1.1,"Everett, Washington",WASHINGTON,US,,No,Seattle City Light,Environmental Benefit,Applied to EY 2017,2019,
CAR825,2014,CAR-1-US-825-34-386-WA-2014-1853-1 to 1492,1492,10/11/19,Cedar Grove Composting,Organic Waste Composting,Version 1.1,"Everett, Washington",WASHINGTON,US,,No,Seattle City Light,Environmental Benefit,Applied to EY 2016,2019,
CAR825,2015,CAR-1-US-825-34-386-WA-2015-2014-33245 to 34034,790,3/29/19,Cedar Grove Composting,Organic Waste Composting,Version 1.1,"Everett, Washington",WASHINGTON,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,Puget Sound Energy,2019,
CAR825,2015,CAR-1-US-825-34-386-WA-2015-2014-31844 to 33244,1401,3/29/19,Cedar Grove Composting,Organic Waste Composting,Version 1.1,"Everett, Washington",WASHINGTON,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,Puget Sound Energy,2019,
CAR825,2014,CAR-1-US-825-34-386-WA-2014-1853-8535 to 9158,624,3/29/19,Cedar Grove Composting,Organic Waste Composting,Version 1.1,"Everett, Washington",WASHINGTON,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,Lewis & Clark College,2019,
CAR825,2014,CAR-1-US-825-34-386-WA-2014-1853-9159 to 10992,1834,3/29/19,Cedar Grove Composting,Organic Waste Composting,Version 1.1,"Everett, Washington",WASHINGTON,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,Puget Sound Energy,2019,
CAR825,2014,CAR-1-US-825-34-386-WA-2014-1853-5817 to 5992,176,3/29/19,Cedar Grove Composting,Organic Waste Composting,Version 1.1,"Everett, Washington",WASHINGTON,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,Lewis & Clark College,2019,
CAR825,2015,CAR-1-US-825-34-386-WA-2015-2014-28745 to 31843,3099,4/11/18,Cedar Grove Composting,Organic Waste Composting,Version 1.1,"Everett, Washington",WASHINGTON,US,,No,Bonneville Environmental Foundation,Other,Retired on behalf of PSE,2018,
CAR825,2014,CAR-1-US-825-34-386-WA-2014-1853-8525 to 8534,10,4/11/18,Cedar Grove Composting,Organic Waste Composting,Version 1.1,"Everett, Washington",WASHINGTON,US,,No,Bonneville Environmental Foundation,Other,Retired on behalf of BEF Customers,2018,
CAR825,2014,CAR-1-US-825-34-386-WA-2014-1853-7493 to 8524,1032,4/11/18,Cedar Grove Composting,Organic Waste Composting,Version 1.1,"Everett, Washington",WASHINGTON,US,,No,Bonneville Environmental Foundation,Other,Retired on behalf of PSE,2018,
CAR825,2014,CAR-1-US-825-34-386-WA-2014-1853-5993 to 7492,1500,1/30/18,Cedar Grove Composting,Organic Waste Composting,Version 1.1,"Everett, Washington",WASHINGTON,US,,No,Carbon Financial Services Pty Ltd,Retirement for Person or Organization,Delta Air Lines - Seattle Seahawks 2017 Air Travel,2018,
CAR825,2013,CAR-1-US-825-34-386-WA-2013-1551-1 to 30000,30000,1/19/18,Cedar Grove Composting,Organic Waste Composting,Version 1.1,"Everett, Washington",WASHINGTON,US,,No,Seattle City Light,Environmental Benefit,,2018,
CAR825,2013,CAR-1-US-825-34-386-WA-2013-1551-30001 to 30800,800,1/19/18,Cedar Grove Composting,Organic Waste Composting,Version 1.1,"Everett, Washington",WASHINGTON,US,,No,Seattle City Light,Environmental Benefit,,2018,
CAR825,2014,CAR-1-US-825-34-386-WA-2014-1853-10993 to 32482,21490,7/3/17,Cedar Grove Composting,Organic Waste Composting,Version 1.1,"Everett, Washington",WASHINGTON,US,,No,The Climate Trust,Compliance Requirements,Retired on behalf of Invenergy GHEC facility,2017,
CAR825,2014,CAR-1-US-825-34-386-WA-2014-1853-1493 to 5816,4324,3/20/17,Cedar Grove Composting,Organic Waste Composting,Version 1.1,"Everett, Washington",WASHINGTON,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,PSE 2016 Carbon Balance Program,2017,
CAR825,2012,CAR-1-US-825-34-386-WA-2012-1234-1 to 7500,7500,6/23/16,Cedar Grove Composting,Organic Waste Composting,Version 1.1,"Everett, Washington",WASHINGTON,US,,No,Seattle City Light,Environmental Benefit,,2016,
CAR825,2008,CAR-1-US-825-34-386-WA-2008-941-259 to 871,613,8/6/14,Cedar Grove Composting,Organic Waste Composting,Version 1.0,"Everett, Washington",WASHINGTON,US,,No,The Climate Trust,Compliance Requirements,Retire on behalf of Invenergy,2014,
CAR825,2009,CAR-1-US-825-34-386-WA-2009-940-1 to 2356,2356,6/26/14,Cedar Grove Composting,Organic Waste Composting,Version 1.0,"Everett, Washington",WASHINGTON,US,,No,Schneider Electric,On Behalf of Third Party,Retirement on behalf of Catalyst Paper,2014,
CAR825,2008,CAR-1-US-825-34-386-WA-2008-941-1 to 258,258,6/26/14,Cedar Grove Composting,Organic Waste Composting,Version 1.0,"Everett, Washington",WASHINGTON,US,,No,Schneider Electric,On Behalf of Third Party,Retirement on behalf of Catalyst Paper,2014,
CAR825,2010,CAR-1-US-825-34-386-WA-2010-939-1 to 5176,5176,1/17/14,Cedar Grove Composting,Organic Waste Composting,Version 1.0,"Everett, Washington",WASHINGTON,US,,No,J.P. Morgan Chase Bank,On Behalf of Third Party,Third Party Purchase,2014,
CAR825,2012,CAR-1-US-825-34-386-WA-2012-1234-7501 to 17406,9906,12/20/13,Cedar Grove Composting,Organic Waste Composting,Version 1.1,"Everett, Washington",WASHINGTON,US,,No,The Climate Trust,Compliance Requirements,Retired on behalf of the Oregon CO2 Standard,2013,
CAR825,2011,CAR-1-US-825-34-386-WA-2011-938-1 to 4240,4240,6/6/13,Cedar Grove Composting,Organic Waste Composting,Version 1.0,"Everett, Washington",WASHINGTON,US,,No,Seattle City Light,Environmental Benefit,,2013,
CAR825,2011,CAR-1-US-825-34-386-WA-2011-938-4241 to 5320,1080,12/21/12,Cedar Grove Composting,Organic Waste Composting,Version 1.0,"Everett, Washington",WASHINGTON,US,,No,The Climate Trust,Compliance Requirements,On behalf of Iberdrola's Klamath Cogen facility,2012,
CAR826,2012,CAR-1-US-826-33-579-AR-2012-744-5 to 9,5,2/15/14,O.S.L. ODS Destruction Project Mexico,Ozone Depleting Substances - Article 5 Imports,Version 1.0,"El Dorado, AR   sourced from Celaya, MX",ARKANSAS,US,,No,Ecofrigo,Compliance Requirements,cumplimiento Disposición correcta hcfc 22,2014,
