Date Issued,Project ID,Project Name,Project Developer,Project Type,Protocol Version,ARB Eligible,CORSIA Qualified,Vintage,"Issuance 
Year",Total Credits Issued,Credits Issued to Project,Credits Issued to Buffer Pool,Project Site Location,Project Site State,Project Site Country,Additional Certification(s),Verifier,Project Website
1/28/20,ACR449,Foam Blowing Agent Project 002D,"Foam Supplies, Inc.",Industrial Process Emissions,Version 1.0,No,Yes,2018,2020,110988,110988,0,Rockford,MINNESOTA,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action","First Environment, Inc.",
1/28/20,ACR450,Foam Blowing Agent Project 002C,"Foam Supplies, Inc.",Industrial Process Emissions,Version 1.0,No,Yes,2017,2020,110310,110310,0,Rockford,MINNESOTA,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action","First Environment, Inc.",
1/28/20,ACR451,Foam Blowing Agent Project 002B,"Foam Supplies, Inc.",Industrial Process Emissions,Version 1.0,No,Yes,2016,2020,105696,105696,0,"Rockford, Minnesota",MINNESOTA,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action","First Environment, Inc.",
4/23/20,ACR454,Foam Blowing Agent Project 003C,"Foam Supplies, Inc.",Industrial Process Emissions,Version 1.0,No,Yes,2017,2020,291983,291983,0,Winchester,VIRGINIA,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action","First Environment, Inc.",
4/23/20,ACR455,Foam Blowing Agent Project 003D,"Foam Supplies, Inc.",Industrial Process Emissions,Version 1.0,No,Yes,2018,2020,520153,520153,0,Winchester,VIRGINIA,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action","First Environment, Inc.",
10/31/19,ACR457,Foam Blowing Agent Project 001E,"Foam Supplies, Inc.",Industrial Process Emissions,Version 1.0,No,No,2009,2019,46868,46868,0,Earth City,MISSOURI,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action","First Environment, Inc.",
4/12/21,ACR458,Bluesource - Haida Improved Forest Management Project,Blue Source,Forest Carbon,25-Jun-15,Yes,No,2020,2021,21859,19547,2312,Prince of Wales-Hyder,ALASKA,US,Clean Water and Sanitation;Climate Action;Life on Land,"S&A Carbon, LLC",
6/3/20,ACR458,Bluesource - Haida Improved Forest Management Project,Blue Source,Forest Carbon,25-Jun-15,Yes,No,2019,2020,340863,304810,36053,Prince of Wales-Hyder,ALASKA,US,Clean Water and Sanitation;Climate Action;Life on Land,"S&A Carbon, LLC",
3/4/21,ACR459,Bluesource - Klawock Heenya Improved Forest Management Project,Blue Source,Forest Carbon,Version 1.3,No,No,2020,2021,48275,48275,0,Klawock,ALASKA,US,Clean Water and Sanitation;Climate Action;Life on Land,,
3/4/21,ACR459,Bluesource - Klawock Heenya Improved Forest Management Project,Blue Source,Forest Carbon,Version 1.3,No,No,2019,2021,36906,36906,0,Klawock,ALASKA,US,Clean Water and Sanitation;Climate Action;Life on Land,,
3/18/20,ACR459,Bluesource - Klawock Heenya Improved Forest Management Project,Blue Source,Forest Carbon,Version 1.0,No,No,2019,2020,47915,47915,0,Klawock,ALASKA,US,Clean Water and Sanitation;Climate Action;Life on Land,SCS Global Services (Scientific Certification Systems),
3/18/20,ACR459,Bluesource - Klawock Heenya Improved Forest Management Project,Blue Source,Forest Carbon,Version 1.0,No,No,2018,2020,36631,36631,0,Klawock,ALASKA,US,Clean Water and Sanitation;Climate Action;Life on Land,,
3/14/19,ACR461,Tradewater ODS 19,"Tradewater, LLC",Ozone Depleting Substances,14-Nov-14,Yes,No,2019,2019,85284,85284,0,East Liverpool,OHIO,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action","SES, Inc.",
10/31/19,ACR462,Foam Blowing Agent Project 001F,"Foam Supplies, Inc.",Industrial Process Emissions,Version 1.0,No,No,2010,2019,60655,60655,0,Earth City,MISSOURI,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action","First Environment, Inc.",
10/31/19,ACR463,Foam Blowing Agent Project 001G,"Foam Supplies, Inc.",Industrial Process Emissions,Version 1.0,No,No,2011,2019,63778,63778,0,Earth City,MISSOURI,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action","First Environment, Inc.",
10/31/19,ACR464,Foam Blowing Agent Project 001H,"Foam Supplies, Inc.",Industrial Process Emissions,Version 1.0,No,No,2012,2019,66273,66273,0,Earth City,MISSOURI,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action","First Environment, Inc.",
10/31/19,ACR465,Foam Blowing Agent Project 001I,"Foam Supplies, Inc.",Industrial Process Emissions,Version 1.0,No,No,2013,2019,67092,67092,0,Earth City,MISSOURI,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action","First Environment, Inc.",
10/31/19,ACR466,Foam Blowing Agent Project 001J,"Foam Supplies, Inc.",Industrial Process Emissions,Version 1.0,No,No,2014,2019,68943,68943,0,Earth City,MISSOURI,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action","First Environment, Inc.",
10/7/20,ACR467,WTE Digester,"Camco Offsets I, LLC",Livestock Waste Management,14-Nov-14,Yes,No,2020,2020,16367,16367,0,Sturgeon Bay,WISCONSIN,US,"Zero Hunger;Industry, Innovation and Infrastructure;Climate Action","SES, Inc.",
9/5/19,ACR467,WTE Digester,"Camco Offsets I, LLC",Livestock Waste Management,14-Nov-14,Yes,No,2019,2019,20949,20949,0,Sturgeon Bay,WISCONSIN,US,"Zero Hunger;Industry, Innovation and Infrastructure;Climate Action","SES, Inc.",
4/8/19,ACR468,Tradewater ODS 20,"Tradewater, LLC",Ozone Depleting Substances,14-Nov-14,Yes,No,2019,2019,83032,83032,0,East Liverpool,OHIO,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action","SES, Inc.",
7/3/19,ACR469,Hudson Tech 2019-2,Hudson Technologies Company,Ozone Depleting Substances,14-Nov-14,Yes,No,2019,2019,44551,44551,0,Bowling Green,OHIO,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action",Ruby Canyon Environment,
2/28/20,ACR470,PERENNIAL CN9-1 AMM FLARE PROJECT,Perennial CMM LLC,Coal Mine Methane,20-Oct-11,Yes,No,2019,2020,9329,9329,0,Fairview,WEST VIRGINIA,US,"Industry, Innovation and Infrastructure;Climate Action",SCS Engineers,
5/3/19,ACR471,Tradewater ODS 21,"Tradewater, LLC",Ozone Depleting Substances,14-Nov-14,Yes,No,2019,2019,35887,35887,0,East Liverpool,OHIO,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action","SES, Inc.",
5/10/19,ACR472,Tradewater ODS 22,"Tradewater, LLC",Ozone Depleting Substances,14-Nov-14,Yes,No,2019,2019,83594,83594,0,East Liverpool,OHIO,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action",Ruby Canyon Environment,
12/11/19,ACR473,A-Gas 2019-5,A-Gas US Inc.,Ozone Depleting Substances,14-Nov-14,Yes,No,2019,2019,38,38,0,Bowling Green,OHIO,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action","GHD Services, Inc.",
11/14/19,ACR473,A-Gas 2019-5,A-Gas US Inc.,Ozone Depleting Substances,14-Nov-14,Yes,No,2019,2019,125365,125365,0,Bowling Green,OHIO,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action","GHD Services, Inc.",
12/12/19,ACR474,A-Gas 2019-6,A-Gas US Inc.,Ozone Depleting Substances,14-Nov-14,Yes,No,2019,2019,45,45,0,Bowling Green,OHIO,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action",,
11/14/19,ACR474,A-Gas 2019-6,A-Gas US Inc.,Ozone Depleting Substances,14-Nov-14,Yes,No,2019,2019,149790,149790,0,Bowling Green,OHIO,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action","GHD Services, Inc.",
11/14/19,ACR475,A-Gas 2019-7,A-Gas US Inc.,Ozone Depleting Substances,14-Nov-14,Yes,No,2019,2019,91017,91017,0,Bowling Green,OHIO,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action","GHD Services, Inc.",
5/3/21,ACR479,Advanced Refrigeration US49 - ARS 001,"True Manufacturing Co., Inc.",Industrial Process Emissions,Version 2.0,No,Yes,2016,2021,199624,199624,0,O'Fallon,MISSOURI,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action","First Environment, Inc.",
5/3/21,ACR480,Advanced Refrigeration US49 - ARS 002,"True Manufacturing Co., Inc.",Industrial Process Emissions,Version 2.0,No,Yes,2017,2021,324357,324357,0,"O'Fallon, MO",MISSOURI,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action","First Environment, Inc.",
5/3/21,ACR481,Advanced Refrigeration US49 - ARS 003,"True Manufacturing Co., Inc.",Industrial Process Emissions,Version 2.0,No,Yes,2018,2021,371461,371461,0,"O'Fallon, MO",MISSOURI,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action","First Environment, Inc.",
6/26/19,ACR482,Tradewater ODS 23,"Tradewater, LLC",Ozone Depleting Substances,14-Nov-14,Yes,No,2019,2019,101230,101230,0,East Liverpool,OHIO,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action",Ruby Canyon Environment,
9/14/21,ACR483,Lower Green Swamp Preserve,Hillsborough County/CELMD,Forest Carbon,Version 1.3,No,No,2020,2021,34904,34904,0,Hillsborough County,FLORIDA,US,Clean Water and Sanitation;Climate Action;Life on Land,"Aster Global Environmental Solutions, Inc.",
9/14/21,ACR483,Lower Green Swamp Preserve,Hillsborough County/CELMD,Forest Carbon,Version 1.3,No,No,2019,2021,34904,34904,0,Hillsborough County,FLORIDA,US,Clean Water and Sanitation;Climate Action;Life on Land,"Aster Global Environmental Solutions, Inc.",
3/24/20,ACR483,Lower Green Swamp Preserve,Hillsborough County/CELMD,Forest Carbon,Version 1.0,No,No,2018,2020,34662,34662,0,Hillsborough County,FLORIDA,US,Clean Water and Sanitation;Climate Action;Life on Land,"Aster Global Environmental Solutions, Inc.",
5/12/20,ACR485,Whirlpool HFO Amana 485,328,Industrial Process Emissions,Version 1.0,No,Yes,2016,2020,125302,125302,0,Amana,IOWA,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action","GHD Services, Inc.",
5/21/20,ACR486,Whirlpool HFO Amana 486,328,Industrial Process Emissions,Version 1.0,No,Yes,2017,2020,119102,119102,0,Amana,IOWA,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action","GHD Services, Inc.",
5/21/20,ACR487,Whirlpool HFO Amana 487,328,Industrial Process Emissions,Version 1.0,No,Yes,2018,2020,66579,66579,0,Amana,IOWA,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action","GHD Services, Inc.",
7/19/19,ACR488,Tradewater ODS 24,"Tradewater, LLC",Ozone Depleting Substances,14-Nov-14,Yes,No,2019,2019,83226,83226,0,East Liverpool,OHIO,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action",Ruby Canyon Environment,
6/4/20,ACR491,HFC Emissions Reduction in Spray Foam by Replacement of HFC-245fa Blowing Agent with Solstice LBA® (HFO-1233zd(E)) 2016,318,Industrial Process Emissions,Version 1.0,No,No,2016,2020,25094,25094,0,Brantford,ONTARIO,CA,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action","First Environment, Inc.",
8/22/19,ACR492,Tradewater ODS 25,"Tradewater, LLC",Ozone Depleting Substances,14-Nov-14,Yes,No,2019,2019,84831,84831,0,East Liverpool,OHIO,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action","SES, Inc.",
8/27/21,ACR493,Marshall County Flare I,"NextEra Energy Marketing, LLC",Coal Mine Methane,25-Apr-14,Yes,No,2020,2021,65942,65942,0,Cameron,WEST VIRGINIA,US,"Industry, Innovation and Infrastructure;Climate Action",SCS Engineers,
9/24/20,ACR493,Marshall County Flare I,"NextEra Energy Marketing, LLC",Coal Mine Methane,20-Oct-11,Yes,No,2019,2020,36033,36033,0,Cameron,WEST VIRGINIA,US,"Industry, Innovation and Infrastructure;Climate Action","SES, Inc.",
9/13/19,ACR495,Tradewater ODS 26,"Tradewater, LLC",Ozone Depleting Substances,14-Nov-14,Yes,No,2019,2019,84842,84842,0,East Liverpool,OHIO,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action","SES, Inc.",
11/14/19,ACR496,A-Gas 2019-Misc,A-Gas US Inc.,Ozone Depleting Substances,14-Nov-14,Yes,No,2019,2019,51610,51610,0,Bowling Green,OHIO,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action","GHD Services, Inc.",www.agasamericas.com
12/9/19,ACR497,A-Gas 2019-8,A-Gas US Inc.,Ozone Depleting Substances,14-Nov-14,Yes,No,2019,2019,42038,42038,0,Bowling Green,OHIO,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action","GHD Services, Inc.",www.agasamericas.com
2/8/21,ACR499,Bluesource - Kootznoowoo IFM Project,Blue Source,Forest Carbon,Version 1.0,No,No,2020,2021,106850,106850,0,Prince of Wales,ALASKA,US,Clean Water and Sanitation;Climate Action;Life on Land,"S&A Carbon, LLC",
2/8/21,ACR499,Bluesource - Kootznoowoo IFM Project,Blue Source,Forest Carbon,Version 1.0,No,No,2019,2021,66960,66960,0,Prince of Wales,ALASKA,US,Clean Water and Sanitation;Climate Action;Life on Land,,
6/17/20,ACR499,Bluesource - Kootznoowoo IFM Project,Blue Source,Forest Carbon,Version 1.0,No,No,2019,2020,94253,94253,0,Prince of Wales,ALASKA,US,Clean Water and Sanitation;Climate Action;Life on Land,"S&A Carbon, LLC",
6/17/20,ACR499,Bluesource - Kootznoowoo IFM Project,Blue Source,Forest Carbon,Version 1.0,No,No,2018,2020,55962,55962,0,Prince of Wales,ALASKA,US,Clean Water and Sanitation;Climate Action;Life on Land,,
10/25/19,ACR500,Tradewater ODS 27,"Tradewater, LLC",Ozone Depleting Substances,14-Nov-14,Yes,No,2019,2019,106355,106355,0,East Liverpool,OHIO,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action","SES, Inc.",
6/4/20,ACR501,HFC Emissions Reduction in Spray Foam by Replacement of HFC-245fa Blowing Agent with Solstice LBA® (HFO-1233zd(E)) 2017,318,Industrial Process Emissions,Version 1.0,No,Yes,2017,2020,22304,22304,0,Brantford,ONTARIO,CA,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action","First Environment, Inc.",
6/4/20,ACR502,HFC Emissions Reduction in Spray Foam by Replacement of HFC-245fa Blowing Agent with Solstice LBA® (HFO-1233zd(E)) 2018,318,Industrial Process Emissions,Version 1.0,No,Yes,2018,2020,26208,26208,0,Brantford,ONTARIO,CA,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action","First Environment, Inc.",
2/5/20,ACR503,A-Gas 2019-9,A-Gas US Inc.,Ozone Depleting Substances,14-Nov-14,Yes,No,2019,2020,136444,136444,0,Bowling Green,OHIO,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action","GHD Services, Inc.",www.agasamericas.com
3/18/21,ACR506,Bluesource - Greenleaf Improved Forest Management Project,Blue Source,Forest Carbon,Version 1.0,No,No,2020,2021,51820,51820,0,Upper Peninsula Michigan,MICHIGAN,US,Clean Water and Sanitation;Climate Action;Life on Land,SCS Global Services (Scientific Certification Systems),
3/18/21,ACR506,Bluesource - Greenleaf Improved Forest Management Project,Blue Source,Forest Carbon,Version 1.0,No,No,2019,2021,135964,135964,0,Upper Peninsula Michigan,MICHIGAN,US,Clean Water and Sanitation;Climate Action;Life on Land,,
9/13/21,ACR507,Bluesource - Pennsylvania Ridges Improved Forest Management Project,Blue Source,Forest Carbon,Version 1.0,No,No,2020,2021,53393,53393,0,Clinton county,PENNSYLVANIA,US,Clean Water and Sanitation;Climate Action;Life on Land,SCS Global Services (Scientific Certification Systems),
9/13/21,ACR507,Bluesource - Pennsylvania Ridges Improved Forest Management Project,Blue Source,Forest Carbon,Version 1.0,No,No,2019,2021,2762,2762,0,Clinton county,PENNSYLVANIA,US,Clean Water and Sanitation;Climate Action;Life on Land,,
10/2/20,ACR507,Bluesource - Pennsylvania Ridges Improved Forest Management Project,Blue Source,Forest Carbon,Version 1.0,No,No,2019,2020,53175,53175,0,Clinton county,PENNSYLVANIA,US,Clean Water and Sanitation;Climate Action;Life on Land,SCS Global Services (Scientific Certification Systems),
10/2/20,ACR507,Bluesource - Pennsylvania Ridges Improved Forest Management Project,Blue Source,Forest Carbon,Version 1.0,No,No,2018,2020,2758,2758,0,Clinton county,PENNSYLVANIA,US,Clean Water and Sanitation;Climate Action;Life on Land,,
10/30/19,ACR510,Hudson Tech 2019-6,Hudson Technologies Company,Ozone Depleting Substances,14-Nov-14,Yes,No,2019,2019,70400,70400,0,East Liverpool,OHIO,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action","SES, Inc.",
3/25/20,ACR514,HFC Emissions Reduction in Spray Foam by Replacement of HFC-245fa Blowing Agent with Solstice LBA® (HFO-1233zd(E)) 2016b,318,Industrial Process Emissions,Version 1.0,No,Yes,2016,2020,55566,55566,0,Houston,TEXAS,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action","First Environment, Inc.",Honeywell
3/25/20,ACR515,HFC Emissions Reduction in Spray Foam by Replacement of HFC-245fa Blowing Agent with Solstice LBA® (HFO-1233zd(E)) 2017b,318,Industrial Process Emissions,Version 1.0,No,Yes,2017,2020,121764,121764,0,Houston,TEXAS,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action","First Environment, Inc.",Honeywell
3/25/20,ACR516,HFC Emissions Reduction in Spray Foam by Replacement of HFC-245fa Blowing Agent with Solstice LBA® (HFO-1233zd(E)) 2018b,318,Industrial Process Emissions,Version 1.0,No,Yes,2018,2020,130336,130336,0,Houston,TEXAS,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action","First Environment, Inc.",
12/10/19,ACR517,Tradewater ODS 28,"Tradewater, LLC",Ozone Depleting Substances,14-Nov-14,Yes,No,2019,2019,129697,129697,0,East Liverpool,OHIO,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action","SES, Inc.",
